Date,City,State
8/15/17 5:13,San Ramon,CA
8/15/17 5:41,Laredo,TX
8/15/17 6:11,Washington,DC
8/15/17 7:03,New York,New York
8/15/17 7:13,New York,NY
8/15/17 7:14,Albany,NY
8/15/17 7:14,Evergreen,VA
8/15/17 7:37,Elba,NY
8/15/17 7:37,Kings Park,NY
8/15/17 7:37,Auburn,NY
8/15/17 7:37,Newark,NJ
8/15/17 7:55,New York,NY
8/15/17 8:00,Indianapolis,Indiana
8/15/17 8:00,Albany,New York
8/15/17 8:00,Syracuse,NY
8/15/17 8:11,Elmira,NY
8/15/17 8:11,St. Louis,MO
8/15/17 8:21,Raleigh,NC
8/15/17 8:33,New York,NY
8/15/17 8:33,Rochester,NY
8/15/17 8:33,Binghamton,NY
8/15/17 8:34,New York,NY
8/15/17 8:45,Anderson,IN
8/15/17 8:45,New York,NY
8/15/17 8:56,Syracuse,NY
8/15/17 8:56,New York,New York
8/15/17 9:17,Owosso,MI
8/15/17 9:18,Suffern,NY
8/15/17 10:15,South Bend,IN
8/15/17 10:15,Kansas City,Missouri
8/15/17 10:15,Binghamton,NY
8/15/17 10:37,East Orange,NJ
8/15/17 10:48,New York,NY
8/15/17 11:20,Indianapolis,IN
8/15/17 11:22,Washington,DC
8/15/17 11:43,New York,New York
8/15/17 11:45,Fresno,CA
8/15/17 11:52,Washington,District of Columbia
8/15/17 12:07,Chicago,IL
8/15/17 12:52,New York,NY
8/15/17 13:26,New York,New York
8/15/17 13:37,Towson,MD
8/15/17 14:00,Washington,DC
8/15/17 14:02,New York,NY
8/15/17 14:06,Philadelphia,PA
8/15/17 14:09,New York,NY
8/15/17 14:11,San Diego,CA
8/15/17 14:12,San Diego,CA
8/15/17 14:22,New York,NY
8/15/17 14:45,Memphis,TN
8/15/17 14:56,Joyce,WA
8/15/17 14:56,Joyce,WA
8/15/17 14:59,Silver Spring,MD
8/15/17 15:18,New York,NY
8/15/17 15:30,Spokane,WA
8/15/17 15:30,Wilkes-Barre,PA
8/15/17 15:30,Schenectady,NY
8/15/17 15:30,Atlanta,GA
8/15/17 17:00,Memphis,TN
8/15/17 17:24,Norfolk,VA
8/15/17 17:33,Redding,CA
8/15/17 18:07,Rensselaer Falls,NY
8/15/17 18:19,Providence,RI
8/15/17 18:52,Milford,Massachusetts
8/15/17 18:52,Richmond,VA
8/15/17 19:26,New York,NY
8/15/17 19:39,Oroville,CA
8/15/17 20:11,Willmar,MN
8/15/17 20:22,Seattle,WA
8/15/17 20:22,Elmira,NY
8/15/17 20:39,Kansas City,MO
8/15/17 20:45,Fargo,ND
8/15/17 20:45,Minneapolis,MN
8/15/17 20:45,New York,NY
8/15/17 20:47,Phoenix,AZ
8/15/17 21:52,Junction City,OR
8/15/17 22:26,Dawson Springs,KY
8/16/17 0:46,New York,NY
8/16/17 3:10,New York,NY
8/16/17 3:40,Hartford,CT
8/16/17 4:23,Chicago,IL
8/16/17 4:37,New York,NY
8/16/17 5:04,New York,NY
8/16/17 5:11,New York,NY
8/16/17 5:22,Brooklyn,New York
8/16/17 5:33,Syracuse,NY
8/16/17 5:56,Glendale,AZ
8/16/17 6:41,Bryan,TX
8/16/17 6:52,Olympia,Washington
8/16/17 6:52,New York,NY
8/16/17 7:03,New York,NY
8/16/17 7:15,Oakland,CA
8/16/17 7:26,Charlottesville,VA
8/16/17 7:37,West Palm Beach,FL
8/16/17 7:37,Fargo,ND
8/16/17 7:37,Duluth,MN
8/16/17 7:37,Grand Forks,ND
8/16/17 7:37,Buffalo,NY
8/16/17 7:37,Buffalo,NY
8/16/17 8:00,Macon,Georgia
8/16/17 8:00,West Palm Beach,FL
8/16/17 8:33,Spokane,WA
8/16/17 8:37,Lincolnton,NC
8/16/17 8:45,Utica,NY
8/16/17 8:58,Philadelphia,PA
8/16/17 9:05,West Palm Beach,FL
8/16/17 9:18,Indianapolis,Indiana
8/16/17 9:18,Washington,DC
8/16/17 9:30,New York,NY
8/16/17 9:49,Washington,DC
8/16/17 9:52,Washington,DC
8/16/17 10:02,Venice Beach,CA
8/16/17 10:26,Washington,DC
8/16/17 10:32,Washington,DC
8/16/17 10:37,Memphis,TN
8/16/17 10:37,Birmingham,AL
8/16/17 11:33,New York,NY
8/16/17 11:56,Hartford,CT
8/16/17 12:07,New York,NY
8/16/17 12:18,Middletown,NY
8/16/17 12:30,Newport News,VA
8/16/17 12:30,Pittsfield,MA
8/16/17 12:38,Madison,WI
8/16/17 12:41,Kentland,Indiana
8/16/17 13:03,Nevada City,CA
8/16/17 13:03,New York,New York
8/16/17 13:05,Charlottesville,VA
8/16/17 13:12,Washington,DC
8/16/17 13:26,Cedar Rapids,Iowa
8/16/17 13:26,New York,NY
8/16/17 13:48,Chicago,IL
8/16/17 14:33,Sacramento,CA
8/16/17 14:58,Chicago,IL
8/16/17 15:18,Atlanta,GA
8/16/17 15:18,Allentown,PA
8/16/17 15:41,Charlottesville,VA
8/16/17 15:41,Cedar Park,Texas
8/16/17 15:52,Minneapolis,MN
8/16/17 16:26,New York,NY
8/16/17 16:26,Springfield,MA
8/16/17 16:26,Syracuse,NY
8/16/17 16:37,Spokane,WA
8/16/17 16:37,Portland,OR
8/16/17 16:48,Chicago,IL
8/16/17 16:55,Clay Center,KS
8/16/17 16:56,Trenton,NJ
8/16/17 17:11,Redding,CA
8/16/17 17:33,West Sacramento,CA
8/16/17 18:07,Philadelphia,PA
8/16/17 18:17,Philadelphia,PA
8/16/17 20:22,Seattle,WA
8/16/17 20:33,Grabill,IN
8/16/17 20:56,Concord,NH
8/16/17 22:03,Milwaukee,Wisconsin
8/16/17 22:37,Binghamton,NY
8/17/17 1:03,Teaneck,NJ
8/17/17 3:07,Palo Alto,CA
8/17/17 4:07,New York,NY
8/17/17 4:15,Lubbock,TX
8/17/17 4:21,Bristol,VA
8/17/17 6:18,Harrisburg,PA
8/17/17 8:00,San Francisco,CA
8/17/17 8:11,Denver,CO
8/17/17 8:22,Louisville,KY
8/17/17 8:22,Queens,NY
8/17/17 8:27,Los Angeles,CA
8/17/17 8:35,Washington,DC
8/17/17 8:46,Fort Wayne,IN
8/17/17 9:30,Washington,DC
8/17/17 9:30,New York,NY
8/17/17 9:41,Cleveland,Ohio
8/17/17 10:19,South Bend,IN
8/17/17 10:37,Owensboro,KY
8/17/17 10:37,Indianapolis,IN
8/17/17 10:55,Washington,DC
8/17/17 11:00,Eaton,IN
8/17/17 11:00,Eaton,IN
8/17/17 11:11,Lebanon,TN
8/17/17 11:11,Hilo,HI
8/17/17 11:22,New York,NY
8/17/17 11:31,Washington,DC
8/17/17 11:45,Easton,CT
8/17/17 11:56,Indianapolis,IN
8/17/17 12:52,New York,NY
8/17/17 12:52,Brooklyn,New York
8/17/17 13:26,Bloomington,IN
8/17/17 14:32,Indianapolis,IN
8/17/17 14:35,Indianapolis,IN
8/17/17 14:55,Evansville,IN
8/17/17 15:07,Columbus,OH
8/17/17 15:30,Indianapolis,IN
8/17/17 15:52,Cocoa,FL
8/17/17 17:01,New York,NY
8/17/17 17:10,Austin,TX
8/17/17 17:41,San Diego,CA
8/17/17 18:43,Washington,DC
8/17/17 18:52,Indianapolis,IN
8/17/17 20:00,Baltimore,Maryland
8/17/17 20:22,New York,NY
8/17/17 22:03,Fort Wayne,IN
8/17/17 22:03,Fort Wayne,IN
8/17/17 22:26,Terre Haute,IN
8/18/17 2:00,Providence,RI
8/18/17 2:22,Suffern,NY
8/18/17 2:45,Indianapolis,IN
8/18/17 3:30,Monroe,Washington
8/18/17 5:33,New York,NY
8/18/17 6:30,New Philadelphia,OH
8/18/17 6:41,New York,NY
8/18/17 7:06,New York,NY
8/18/17 7:15,New York,NY
8/18/17 7:34,New Albany,Indiana
8/18/17 8:00,Rochester,NY
8/18/17 8:33,Minneapolis,MN
8/18/17 8:33,Minneapolis,MN
8/18/17 8:42,Hartford,CT
8/18/17 8:50,Cambridge,MA
8/18/17 9:18,New York,NY
8/18/17 9:41,New York,NY
8/18/17 9:52,Grabill,IN
8/18/17 10:26,Valencia,California
8/18/17 10:37,Fort Wayne,IN
8/18/17 10:48,Atherton,CA
8/18/17 11:11,New York,NY
8/18/17 11:11,Los Angeles,CA
8/18/17 11:22,Fort Wayne,IN
8/18/17 11:33,San Diego,California
8/18/17 11:33,San Diego,CA
8/18/17 11:37,San Francisco,CA
8/18/17 11:56,Baltimore,Maryland
8/18/17 12:27,New York,NY
8/18/17 12:30,Chatham,IL
8/18/17 12:30,San Bernardino,CA
8/18/17 12:30,Davenport,IA
8/18/17 12:30,Philadelphia,PA
8/18/17 12:41,San Diego,California
8/18/17 12:52,Sioux Falls,SD
8/18/17 12:52,San Diego,CA
8/18/17 12:52,Memphis,TN
8/18/17 13:15,New York,NY
8/18/17 13:15,Buffalo,NY
8/18/17 13:15,Dr. Colchester,VT
8/18/17 13:37,Appleton,WI
8/18/17 13:48,Huntsville,AL
8/18/17 14:11,Chicago,IL
8/18/17 14:45,South Bend,Indiana
8/18/17 15:07,Dickson,TN
8/18/17 16:26,Ridgefield,CT
8/18/17 17:42,Portland,OR
8/18/17 18:41,Washington,DC
8/18/17 18:41,Chicago,IL
8/18/17 20:33,Kincaid,IL
8/18/17 21:07,Fort Wayne,IN
8/18/17 21:30,Stamford,CT
8/19/17 0:18,Long Beach,CA
8/19/17 0:41,Bedford,Indiana
8/19/17 5:33,Tampa,Florida
8/19/17 5:56,New York,NY
8/19/17 6:24,Englewood,NJ
8/19/17 11:22,Miami,FL
8/19/17 11:31,New York,NY
8/19/17 12:07,Tallahassee,FL
8/19/17 14:56,Richmond,VA
8/19/17 22:14,San Francisco,CA
8/20/17 1:15,Overland Park,KS
8/20/17 4:43,Reading,PA
8/20/17 7:37,Macon,Georgia
8/20/17 8:33,Murfreesboro,TN
8/20/17 9:30,Waltham,MA
8/20/17 13:15,New York,NY
8/20/17 15:28,Terre Haute,IN
8/20/17 16:15,West Palm Beach,FL
8/20/17 16:24,New York,NY
8/20/17 17:00,Orlando,Florida
8/20/17 18:18,Modesto,Ca
8/20/17 18:41,La Mesa,CA
8/20/17 20:33,Columbus,OH
8/21/17 1:15,Fremont,CA
8/21/17 1:26,Madisonville,KY
8/21/17 1:37,New York,NY
8/21/17 2:45,Southbury,CT
8/21/17 3:50,New York,NY
8/21/17 4:25,Montgomery,AL
8/21/17 4:26,Woodland Hills,CA
8/21/17 4:26,Youngstown,OH
8/21/17 5:00,New York,NY
8/21/17 5:04,Rapid City,SD
8/21/17 5:33,Nokomis,FL
8/21/17 6:30,New York,NY
8/21/17 6:41,Fort Wayne,IN
8/21/17 6:47,Framingham,MA
8/21/17 7:03,Monroe,Washington
8/21/17 8:31,Pittsburgh,PA
8/21/17 8:37,Windsor,Connecticut
8/21/17 9:25,Pittsburgh,PA
8/21/17 9:41,New York,NY
8/21/17 10:03,Indianapolis,IN
8/21/17 10:37,Leesburg,VA
8/21/17 10:48,Jacksonville,FL
8/21/17 10:48,Tampa,FL
8/21/17 11:00,Venice Beach,CA
8/21/17 11:22,Pittsburgh,PA
8/21/17 12:02,Fargo,ND
8/21/17 12:26,Decatur,IL
8/21/17 12:46,New York,NY
8/21/17 12:52,Springfield,IL
8/21/17 13:56,Atherton,CA
8/21/17 14:07,New York,New York
8/21/17 14:18,Santa Barbara,CA
8/21/17 14:22,Orlando,Florida
8/21/17 14:35,Raleigh,NC
8/21/17 14:56,Pittsburgh,PA
8/21/17 15:30,New York,NY
8/21/17 16:18,Oakland,CA
8/21/17 16:36,Dayton,OH
8/21/17 18:18,Ann Arbor,mi
8/21/17 20:11,Ridgewood,NJ
8/21/17 21:18,San Francisco,CA
8/21/17 21:55,San Francisco,CA
8/22/17 1:25,Harrisburg,Pennsylvania
8/22/17 2:00,Philadelphia,PA
8/22/17 4:08,Houston,Texas
8/22/17 5:00,Jackson,MI
8/22/17 6:52,Lake Havasu City,AZ
8/22/17 7:25,Indianapolis,IN
8/22/17 7:26,Boston,MA
8/22/17 7:45,Brunswick,GA
8/22/17 8:00,Boston,MA
8/22/17 9:29,Cleveland,OH
8/22/17 9:54,Pearland,TX
8/22/17 10:13,Portsmouth,NH
8/22/17 10:14,Cleveland,Ohio
8/22/17 10:46,Cleveland,OH
8/22/17 11:00,Fort Wayne,IN
8/22/17 11:11,Los Angeles,CA
8/22/17 11:29,St. Paul,MN
8/22/17 11:45,New York,NY
8/22/17 12:07,Houston,Texas
8/22/17 12:52,Charleston,WV
8/22/17 13:03,Chicago,IL
8/22/17 13:03,San Francisco,CA
8/22/17 13:38,Chicago,IL
8/22/17 13:41,New York,NY
8/22/17 13:53,Tallahassee,FL
8/22/17 14:00,New York,NY
8/22/17 14:22,Fort Myers,FL
8/22/17 14:33,Cleveland,OH
8/22/17 15:30,Sacramento,CA
8/22/17 15:30,Louisville,KY
8/22/17 16:03,Corpus Christi,TX
8/22/17 16:29,San Diego,CA
8/22/17 16:37,New York,NY
8/22/17 16:48,Dallas-Fort Worth,TX
8/22/17 16:48,Corpus Christi,TX
8/22/17 16:48,Portland,OR
8/22/17 17:52,Las Vegas,NV
8/22/17 17:56,Washington,PA
8/22/17 18:10,Las Vegas,NV
8/22/17 18:41,Panama City,FL
8/22/17 18:45,San Diego,CA
8/22/17 19:31,Sioux Falls,SD
8/22/17 19:58,Moline,IL
8/22/17 22:03,St. Louis,MO
8/23/17 3:01,San Ramon,CA
8/23/17 5:45,Greeley,CO
8/23/17 5:56,Karns City,PA
8/23/17 7:03,Chicago,IL
8/23/17 7:19,New York,NY
8/23/17 8:00,New York,NY
8/23/17 8:33,Hartford,CT
8/23/17 8:55,Cleveland,OH
8/23/17 8:56,Sand Fork,WV
8/23/17 9:18,New York City,NY
8/23/17 9:39,Cleveland,OH
8/23/17 9:41,Queens,NY
8/23/17 10:15,New York,NY
8/23/17 10:24,Philadelphia,PA
8/23/17 11:00,Chicago,IL
8/23/17 11:38,McAllen,Texas
8/23/17 11:51,La Mesa,CA
8/23/17 12:07,Cleveland,OH
8/23/17 12:10,Lawrenceburg,IN
8/23/17 12:42,Philadelphia,PA
8/23/17 12:57,New York,New York
8/23/17 12:58,Plano,Texas
8/23/17 13:26,Chicago,IL
8/23/17 14:56,Fayetteville,AR
8/23/17 14:56,Schenectady,NY
8/23/17 14:58,Palm Coast,Florida
8/23/17 15:03,Philadelphia,PA
8/23/17 15:07,Schenectady,NY
8/23/17 15:09,Fayetteville,AR
8/23/17 15:30,Hartford,CT
8/23/17 15:30,Connersville,IN
8/23/17 15:33,Kokomo,IN
8/23/17 15:41,Cincinnatti,OH
8/23/17 16:26,Los Angeles,CA
8/23/17 16:48,Denton,TX
8/23/17 19:05,Philadelphia,PA
8/23/17 19:55,Philadelphia,PA
8/23/17 20:00,Sacramento,CA
8/23/17 20:22,Little Rock,AR
8/23/17 20:33,Milwaukee,Wisconsin
8/23/17 20:35,San Francisco,CA
8/23/17 22:34,Newark,NJ
8/23/17 23:11,Orlando,Florida
8/23/17 23:22,Easton,Maryland
8/24/17 0:18,Hammonton,NJ
8/24/17 0:30,Philadelphia,PA
8/24/17 1:26,San Ramon,CA
8/24/17 2:00,Vincennes,IN
8/24/17 2:22,Greensboro,NORTH CAROLINA
8/24/17 2:33,Gillette,WY
8/24/17 2:56,Schenectady,NY
8/24/17 2:56,Schenectady,NY
8/24/17 3:00,Hartford,CT
8/24/17 3:30,Laredo,TX
8/24/17 5:33,Dallas,TX
8/24/17 6:41,Galatia,IL
8/24/17 8:11,Ann Arbor,MI
8/24/17 8:32,Memphis,TN
8/24/17 8:45,Park Forest,IL
8/24/17 9:18,Leesburg,VA
8/24/17 9:18,Cleveland,Ohio
8/24/17 9:40,Youngstown,OH
8/24/17 9:51,Independence,OH
8/24/17 9:54,Milwaukee,Wisconsin
8/24/17 9:55,Washington,District of Columbia
8/24/17 10:03,Independence,OH
8/24/17 10:26,New York,NY
8/24/17 10:26,Chicago,IL
8/24/17 10:32,New York,NY
8/24/17 10:37,Portland,OR
8/24/17 11:11,Chicago,IL
8/24/17 11:42,Washington,DC
8/24/17 11:52,Wichita,KS
8/24/17 12:09,Englewood,CO
8/24/17 12:23,Cincinnati,OH
8/24/17 12:41,Boston Heights,OH
8/24/17 12:41,Philadelphia,PA
8/24/17 13:03,Peoria,IL
8/24/17 13:57,Minneapolis,MN
8/24/17 14:22,Chicago,IL
8/24/17 14:56,DeKalb,IL
8/24/17 14:56,Philadelphia,PA
8/24/17 14:57,Los Angeles,CA
8/24/17 15:12,Schenectady,NY
8/24/17 15:22,Philadelphia,PA
8/24/17 15:33,daytona,florida
8/24/17 16:48,New York,NY
8/24/17 21:07,Fort Wayne,IN
8/24/17 21:18,Grass Valley,CA
8/24/17 22:03,Camden,SC
8/24/17 23:02,Owosso,MI
8/25/17 0:22,New York,NY
8/25/17 0:22,New York,NY
8/25/17 0:30,San Francisco,CA
8/25/17 1:26,Kingston,NY
8/25/17 2:11,Youngstown,OH
8/25/17 2:11,Youngstown,OH
8/25/17 2:22,Las Vegas,NV
8/25/17 3:22,San Ramon,CA
8/25/17 4:14,San Ramon,CA
8/25/17 4:14,Shakopee,MN
8/25/17 5:33,Greenwich,CT
8/25/17 5:48,Minneapolis,MN
8/25/17 6:18,Cambridge,MA
8/25/17 6:30,Washington,DC
8/25/17 7:03,Milford,DE
8/25/17 7:15,Indianapolis,IN
8/25/17 7:26,Washington,DC
8/25/17 7:37,Nokomis,FL
8/25/17 8:22,Charleston,South Carolina
8/25/17 8:33,Dover,DE
8/25/17 8:56,Cleveland,OH
8/25/17 10:04,Wilmington,DE
8/25/17 10:31,San Francisco,CA
8/25/17 10:44,Kingston,NY
8/25/17 11:56,District of Columbia,D.C.
8/25/17 12:07,New Providence,New Jersey
8/25/17 12:52,New York,NY
8/25/17 12:52,New York,NY
8/25/17 12:52,St. Louis,MO
8/25/17 12:52,St. Louis,MO
8/25/17 12:52,Columbus,OH
8/25/17 12:52,Cleveland,OH
8/25/17 13:06,Washington,DC
8/25/17 13:37,Springfield,IL
8/25/17 13:37,Peoria,IL
8/25/17 13:53,Los Angeles,CA
8/25/17 14:00,Milford,DE
8/25/17 14:00,Smyrna,DE
8/25/17 14:00,Middletown,DE
8/25/17 14:00,Smyrna,Delaware
8/25/17 14:00,Middletown,Delaware
8/25/17 14:00,Milford,Delaware
8/25/17 14:00,Georgetown,DE
8/25/17 14:00,Georgetown,Delaware
8/25/17 14:44,Overland Park,KS
8/25/17 14:45,Holland,MI
8/25/17 14:56,San Francisco,CA
8/25/17 16:27,Michigan City,IN
8/25/17 16:48,Los Angeles,CA
8/25/17 16:48,Clay Center,KS
8/25/17 16:48,Los Angeles,CA
8/25/17 16:48,Philadelphia,PA
8/25/17 17:31,Trinidad,CO
8/25/17 21:07,Fort Wayne,IN
8/25/17 21:07,Fort Wayne,IN
8/25/17 21:18,New Providence,New Jersey
8/25/17 21:18,New Providence,New Jersey
8/22/17 11:00,San Luis Obispo,CA
8/22/17 16:03,Washington,DC
8/23/17 3:18,Bloomington,IN
8/24/17 9:52,Austin,TX
8/24/17 16:15,olean,New york
8/24/17 21:07,Fort Wayne,IN
8/25/17 8:33,Dover,DE
8/25/17 8:56,Cleveland,OH
8/25/17 10:04,Wilmington,DE
8/25/17 10:31,San Francisco,CA
8/25/17 10:44,Kingston,NY
8/25/17 11:56,District of Columbia,D.C.
8/25/17 12:52,Columbus,OH
8/25/17 12:52,New York,NY
8/25/17 12:52,New York,NY
8/25/17 13:06,Washington,DC
8/25/17 13:37,Peoria,IL
8/25/17 13:37,Springfield,IL
8/25/17 13:53,Los Angeles,CA
8/25/17 14:00,Smyrna,Delaware
8/25/17 14:44,Overland Park,KS
8/25/17 14:45,Holland,MI
8/25/17 14:56,San Francisco,CA
8/25/17 16:27,Michigan City,IN
8/25/17 16:48,Clay Center,KS
8/25/17 16:48,Philadelphia,PA
8/25/17 16:48,Los Angeles,CA
8/25/17 16:48,Los Angeles,CA
8/25/17 21:07,Fort Wayne,IN
8/25/17 21:18,New Providence,New Jersey
8/25/17 21:18,New Providence,New Jersey
8/25/17 22:39,santa fe,NM
8/26/17 3:40,New Castle,PA
8/26/17 6:52,New York,NY
8/26/17 6:52,Concord,NH
8/26/17 7:13,New York,NY
8/26/17 8:56,New York,NY
8/26/17 18:25,New York,NY
8/26/17 18:30,Santa Rosa,CA
8/26/17 18:30,New York City,New York
8/26/17 20:22,Newark,NJ
8/27/17 3:07,South Bend,IN
8/27/17 6:52,Phoenix,AZ
8/27/17 7:15,West Plains,MO
8/27/17 9:30,New York,New York
8/27/17 9:41,New York,NY
8/27/17 13:37,Bennington,VT
8/27/17 3:07,South Bend,IN
8/27/17 6:52,Phoenix,AZ
8/27/17 7:15,West Plains,MO
8/27/17 9:30,New York,New York
8/27/17 9:41,New York,NY
8/27/17 13:37,Bennington,VT
8/28/17 2:11,Indianapolis,IN
8/28/17 4:03,Allston,MA
8/28/17 6:19,Cambridge,MA
8/28/17 7:48,Goose Creek,South Carolina
8/28/17 9:30,Seattle,WA
8/28/17 10:03,Kansas City,Missouri
8/28/17 10:48,Washington,DC
8/28/17 11:04,New York,NY
8/28/17 11:04,Wilton Manors,Florida
8/28/17 11:11,Cleveland,OH
8/28/17 12:30,Sonora,CA
8/28/17 13:03,Bloomington,IN
8/28/17 14:29,New York,NY
8/28/17 18:30,New York,NY
8/28/17 20:14,Arcadia,CA
8/28/17 21:07,Los Angeles,CA
8/29/17 0:18,Franklin,Indiana
8/29/17 1:26,Erie,PA
8/29/17 6:40,Independence,OH
8/29/17 6:41,Cleveland,OH
8/29/17 8:00,Beaufort,SC
8/29/17 8:11,Berkeley,CA
8/29/17 11:08,New York,New York
8/29/17 11:19,Vineland,NJ
8/29/17 12:30,Fairfield,CA
8/29/17 15:39,Lutz,FL
8/29/17 16:03,Falls Church,VA
8/29/17 16:15,Santa Rosa,CA
8/29/17 17:56,Elk Grove,CA
8/29/17 20:33,Goshen,IN
8/29/17 20:45,Peoria,IL
8/29/17 22:01,Fort Dodge,IA
8/30/17 0:30,Bedford,Indiana
8/30/17 3:05,Indianapolis,IN
8/30/17 4:48,Oak Lawn,IL
8/30/17 5:05,Watertown,MA
8/30/17 5:13,Overland Park,KS
8/30/17 5:33,Washington,DC
8/30/17 5:56,Grangeville,ID
8/30/17 8:11,Cambridge,MA
8/30/17 8:33,New York,NY
8/30/17 9:47,New York,NY
8/30/17 10:26,Logansport,Indiana
8/30/17 10:30,Indianapolis,IN
8/30/17 11:11,Eutaw,AL
8/30/17 11:49,Sioux Falls,SD
8/30/17 13:15,Geneva,NY
8/30/17 15:52,Memphis,TN
8/30/17 16:03,Washington,DC
8/30/17 16:10,Dallas,TX
8/30/17 16:15,Washington,DC
8/30/17 18:13,Albuquerque,NM
8/30/17 18:52,San Francisco,CA
8/30/17 22:26,New York,NY
8/30/17 22:26,New York,NY
8/30/17 23:56,Oak Park,CA
8/31/17 2:56,Hyannis,MA
8/31/17 7:03,Malibu,CA
8/31/17 7:15,Washington,DC
8/31/17 8:00,Brooklyn,NY
8/31/17 8:33,Crenshaw Blvd,"Los Angeles, California"
8/31/17 8:33,Denver,CO
8/31/17 8:33,Newark,NJ
8/31/17 10:15,New York,NY
8/31/17 10:26,Baltimore,MD
8/31/17 11:11,Washington,DC
8/31/17 11:46,Charleston,South Carolina
8/31/17 12:18,Clarksville,Tennessee
8/31/17 12:41,New Providence,New Jersey
8/31/17 13:37,Kennewick,WA
8/31/17 13:37,Miami,FL
8/31/17 14:45,Sioux Falls,SD
8/31/17 19:26,Fort Myers Beach,Florida
8/31/17 20:45,San Diego,CA
9/1/17 0:25,San Ramon,CA
9/1/17 1:15,Saint Petersburg,Florida
9/1/17 4:03,Orlando,Florida
9/1/17 6:23,Union,NJ
9/1/17 6:52,Charleston,South Carolina
9/1/17 7:15,Cape Coral,FL
9/1/17 7:48,Mantorville,MN
9/1/17 8:36,Southbury,CT
9/1/17 11:11,Cambridge,MA
9/1/17 11:21,New York,NY
9/1/17 11:33,San Francisco,CA
9/1/17 11:56,Washington,DC
9/1/17 12:07,Garden City,New York
9/1/17 12:15,San Francisco,CA
9/1/17 12:20,San Francisco,CA
9/1/17 12:43,Los Angeles,CA
9/1/17 13:03,San Francisco,CA
9/1/17 13:26,New York,New York
9/1/17 16:35,Danville,CA
9/2/17 5:22,Columbus,OH
9/2/17 9:52,Athens,AL
9/2/17 11:45,Los Angeles,CA
9/2/17 12:41,New York,NY
9/2/17 16:12,Hillsdale,MI
9/2/17 16:48,San Francisco,CA
9/2/17 18:36,Bonner Springs,KS
9/2/17 19:59,San Francisco,CA
9/3/17 1:15,Danville,CA
9/3/17 1:26,Newark,OH
9/3/17 1:15,Danville,CA
9/3/17 1:26,Newark,OH
9/3/17 13:37,Washington,DC
9/3/17 21:52,Englishtown,NJ
9/4/17 5:00,Salt Lake City,UT
9/4/17 7:24,Franklin,Indiana
9/4/17 7:37,Sumter,SC
9/4/17 9:41,Detroit,MI
9/4/17 10:48,Los Angeles,CA
9/4/17 4:20,San Ramon,CA
9/4/17 5:00,Salt Lake City,UT
9/4/17 7:24,Franklin,Indiana
9/4/17 7:37,Sumter,SC
9/4/17 9:16,Bristol,VA
9/4/17 9:41,Detroit,MI
9/4/17 10:48,Los Angeles,CA
9/4/17 11:00,Muncie,IN
9/4/17 11:33,San Diego,CA
9/4/17 21:41,Eugene,OR
9/4/17 21:51,Summerville,SC
9/5/17 6:30,Washington,DC
9/5/17 12:01,New York,NY
9/5/17 14:22,New York,NY
9/5/17 14:22,Albany,NY
9/5/17 14:33,Alton,IL
9/5/17 17:22,Cambridge,MA
9/5/17 18:41,Santa Ana,CA
9/5/17 18:52,Torrance,CA
9/6/17 1:54,Columbus,IN
9/6/17 4:03,Bloomington,IL
9/6/17 7:15,Needham,MA
9/6/17 8:00,Chicago,IL
9/6/17 14:00,San Francisco,CA
9/6/17 14:45,Lincoln City,OR
9/6/17 15:41,New York,NY
9/6/17 18:07,Oakland,CA
9/6/17 18:18,San Francisco,CA
9/6/17 19:26,Des Moines,IO
9/6/17 19:37,Phoenix,AZ
9/6/17 19:45,Phoenix,AZ
9/7/17 6:53,New York,NY
9/7/17 6:59,Fresno,CA
9/7/17 8:45,Los Angeles,CA
9/7/17 11:33,San Diego,California
9/7/17 12:41,New York,NY
9/7/17 14:16,Des Moines,IA
9/7/17 19:48,Los Angeles,CA
9/7/17 20:28,Santa Ana,CA
9/7/17 22:03,Milwaukee,Wisconsin
9/7/17 23:56,Petaluma,CA
9/8/17 8:11,Cheswold,DE
9/8/17 8:33,Los Angeles,CA
9/8/17 8:46,New York,NY
9/8/17 9:18,Wilmington,DE
9/8/17 10:15,Cambridge,MA
9/8/17 11:00,Phoenix,AZ
9/8/17 11:45,Louisville,KS
9/8/17 11:46,Washington,DC
9/8/17 11:56,Los Angeles,CA
9/8/17 12:15,Kansas City,MO
9/8/17 13:26,Baltimore,MD
9/8/17 14:11,Zanesville,OH
9/8/17 14:22,Oakland,CA
9/8/17 14:22,Washington,DC
9/8/17 15:18,Chicago,IL
9/8/17 15:41,Amherst,MA
9/9/17 3:58,Bonner Springs,KS
9/9/17 6:52,St. Paul,MN
9/9/17 7:26,Boston,MA
9/9/17 15:41,Rosenberg,Texas
9/10/17 2:39,Venice Beach,CA
9/10/17 3:00,Indianapolis,IN
9/10/17 5:00,Champaign,IL
9/10/17 13:03,Atlanta,GA
9/11/17 3:01,Indianapolis,IN
9/11/17 4:15,New York,NY
9/11/17 5:00,Redwood City,CA
9/11/17 5:09,New York,NY
9/11/17 8:32,New York,NY
9/11/17 9:07,Washington,DC
9/11/17 9:30,Chicago,IL
9/11/17 9:39,Chicago,IL
9/11/17 10:54,Tampa,Florida
9/11/17 13:48,Boulder,CO
9/11/17 14:45,Seattle,WA
